"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P131648","P131648_924730","3","924730","Nkhata Bay District","-11.65304","34.05322","ADM2","second-order administrative division","6295630|6255146|MW|N|924730","Earth|Africa|Malawi|Northern Region|Nkhata Bay District","1","1"
"P131648","P131648_924703","3","924703","Nkhotakota District","-12.80417","34.08298","ADM2","second-order administrative division","6295630|6255146|MW|C|924703","Earth|Africa|Malawi|Central Region|Nkhotakota District","1","1"
"P131648","P131648_924567","3","924567","Nsanje District","-16.75","35.16667","ADM2","second-order administrative division","6295630|6255146|MW|S|924567","Earth|Africa|Malawi|Southern Region|Nsanje District","1","1"
"P131648","P131648_925072","3","925072","Ntcheu District","-14.75","34.75","ADM2","second-order administrative division","6295630|6255146|MW|C|925072","Earth|Africa|Malawi|Central Region|Ntcheu District","1","1"
"P131648","P131648_924490","3","924490","Ntchisi District","-13.29574","33.90798","ADM2","second-order administrative division","6295630|6255146|MW|C|924490","Earth|Africa|Malawi|Central Region|Ntchisi District","1","1"
"P131648","P131648_1105842","3","1105842","Phalombe District","-15.66667","35.66667","ADM2","second-order administrative division","6295630|6255146|MW|S|1105842","Earth|Africa|Malawi|Southern Region|Phalombe District","1","1"
"P131648","P131648_924100","3","924100","Rumphi District","-10.80292","33.80524","ADM2","second-order administrative division","6295630|6255146|MW|N|924100","Earth|Africa|Malawi|Northern Region|Rumphi District","1","1"
"P131648","P131648_924053","3","924053","Salima District","-13.71959","34.40184","ADM2","second-order administrative division","6295630|6255146|MW|C|924053","Earth|Africa|Malawi|Central Region|Salima District","1","1"
"P131648","P131648_930283","3","930283","Thyolo District","-16.10583","35.1506","ADM2","second-order administrative division","6295630|6255146|MW|S|930283","Earth|Africa|Malawi|Southern Region|Thyolo District","1","1"
"P131648","P131648_923292","3","923292","Zomba District","-15.43007","35.41829","ADM2","second-order administrative division","6295630|6255146|MW|S|923292","Earth|Africa|Malawi|Southern Region|Zomba District","1","1"
"P117617","P117617_931754","3","931754","Blantyre District","-15.64732","34.93956","ADM2","second-order administrative division","6295630|6255146|MW|S|931754","Earth|Africa|Malawi|Southern Region|Blantyre District","1","1"
"P117617","P117617_931067","3","931067","Chikwawa District","-16.16667","34.75","ADM2","second-order administrative division","6295630|6255146|MW|S|931067","Earth|Africa|Malawi|Southern Region|Chikwawa District","1","1"
"P117617","P117617_927642","3","927642","Machinga District","-14.94583","35.57367","ADM2","second-order administrative division","6295630|6255146|MW|S|927642","Earth|Africa|Malawi|Southern Region|Machinga District","1","1"
"P117617","P117617_7628385","3","7628385","Neno District","-15.45051","34.70034","ADM2","second-order administrative division","6295630|6255146|MW|S|7628385","Earth|Africa|Malawi|Southern Region|Neno District","1","1"
"P117617","P117617_924567","3","924567","Nsanje District","-16.75","35.16667","ADM2","second-order administrative division","6295630|6255146|MW|S|924567","Earth|Africa|Malawi|Southern Region|Nsanje District","1","1"
"P117617","P117617_925072","3","925072","Ntcheu District","-14.75","34.75","ADM2","second-order administrative division","6295630|6255146|MW|C|925072","Earth|Africa|Malawi|Central Region|Ntcheu District","1","1"
"P117617","P117617_923292","3","923292","Zomba District","-15.43007","35.41829","ADM2","second-order administrative division","6295630|6255146|MW|S|923292","Earth|Africa|Malawi|Southern Region|Zomba District","1","1"
"P146402","P146402_9072735","3","9072735","Bilene Macia District","-25.01612","33.16889","ADM2","second-order administrative division","6295630|6255146|MZ|02|9072735","Earth|Africa|Mozambique|Gaza Province|Bilene Macia District","1","1"
"P146402","P146402_7670759","3","7670759","Chicualacuala","-22.76516","32.10983","ADM2","second-order administrative division","6295630|6255146|MZ|02|7670759","Earth|Africa|Mozambique|Gaza Province|Chicualacuala","1","1"
"P146402","P146402_7670772","3","7670772","Chigubo","-22.94503","33.29711","ADM2","second-order administrative division","6295630|6255146|MZ|02|7670772","Earth|Africa|Mozambique|Gaza Province|Chigubo","1","1"
"P146402","P146402_7874104","3","7874104","Chokwe District","-24.52248","33.00457","ADM2","second-order administrative division","6295630|6255146|MZ|02|7874104","Earth|Africa|Mozambique|Gaza Province|Chokwe District","1","1"
"P146402","P146402_1049858","3","1049858","Distrito de Chibuto","-24.28852","33.5983","ADM2","second-order administrative division","6295630|6255146|MZ|02|1049858","Earth|Africa|Mozambique|Gaza Province|Distrito de Chibuto","1","1"
"P146402","P146402_1040936","3","1040936","Mandlakaze","-24.59366","33.99219","ADM2","second-order administrative division","6295630|6255146|MZ|02|1040936","Earth|Africa|Mozambique|Gaza Province|Mandlakaze","1","1"
"P146402","P146402_9252728","3","9252728","Guija","-24.1672","33.1214","ADM2","second-order administrative division","6295630|6255146|MZ|02|9252728","Earth|Africa|Mozambique|Gaza Province|Guija","1","1"
"P146402","P146402_7670771","3","7670771","Massangena","-21.742","32.65664","ADM2","second-order administrative division","6295630|6255146|MZ|02|7670771","Earth|Africa|Mozambique|Gaza Province|Massangena","1","1"
"P146402","P146402_7670767","3","7670767","Massingir","-23.8236","32.05218","ADM2","second-order administrative division","6295630|6255146|MZ|02|7670767","Earth|Africa|Mozambique|Gaza Province|Massingir","1","1"
"P146402","P146402_9408663","3","9408663","Xai-Xai District","-25.04455","33.64769","ADM2","second-order administrative division","6295630|6255146|MZ|02|9408663","Earth|Africa|Mozambique|Gaza Province|Xai-Xai District","1","1"
"P006050","P006050_3838845","3","3838845","Departamento de Río Hondo","-27.58333","-64.75","ADM2","second-order administrative division","6295630|6255150|AR|22|3838845","Earth|South America|Argentina|Santiago del Estero|Departamento de Río Hondo","1","1"
"P006050","P006050_3433782","3","3433782","Partido de General Pueyrredón","-38.0","-57.75","ADM2","second-order administrative division","6295630|6255150|AR|01|3433782","Earth|South America|Argentina|Buenos Aires|Partido de General Pueyrredón","1","1"
"P053243","P053243_9178694","3","9178694","Cabrera","3.87443","-74.4719","ADM2","second-order administrative division","6295630|6255150|CO|33|9178694","Earth|South America|Colombia|Cundinamarca|Cabrera","1","1"
"P053243","P053243_6798554","3","6798554","Calamar","1.60178","-72.98243","ADM2","second-order administrative division","6295630|6255150|CO|14|6798554","Earth|South America|Colombia|Departamento del Guaviare|Calamar","1","1"
"P040033","P040033_6321162","3","6321162","Belo Horizonte","-19.92623","-43.93982","ADM2","second-order administrative division","6295630|6255150|BR|15|6321162","Earth|South America|Brazil|Minas Gerais|Belo Horizonte","1","1"
"P040033","P040033_6321290","3","6321290","Confins","-19.65686","-43.98131","ADM2","second-order administrative division","6295630|6255150|BR|15|6321290","Earth|South America|Brazil|Minas Gerais|Confins","1","1"
"P040033","P040033_6321338","3","6321338","Divinópolis","-20.11692","-44.91623","ADM2","second-order administrative division","6295630|6255150|BR|15|6321338","Earth|South America|Brazil|Minas Gerais|Divinópolis","1","1"
"P040033","P040033_6321382","3","6321382","Formiga","-20.5401","-45.4776","ADM2","second-order administrative division","6295630|6255150|BR|15|6321382","Earth|South America|Brazil|Minas Gerais|Formiga","1","1"
"P040033","P040033_6321506","3","6321506","Juatuba","-19.95979","-44.35295","ADM2","second-order administrative division","6295630|6255150|BR|15|6321506","Earth|South America|Brazil|Minas Gerais|Juatuba","1","1"
"P040033","P040033_6321640","3","6321640","Passos","-20.76419","-46.62166","ADM2","second-order administrative division","6295630|6255150|BR|15|6321640","Earth|South America|Brazil|Minas Gerais|Passos","1","1"
"P040033","P040033_6321656","3","6321656","Pedro Leopoldo","-19.64468","-44.03938","ADM2","second-order administrative division","6295630|6255150|BR|15|6321656","Earth|South America|Brazil|Minas Gerais|Pedro Leopoldo","1","1"
"P040033","P040033_6324358","3","6324358","São Paulo","-23.62703","-46.63503","ADM2","second-order administrative division","6295630|6255150|BR|27|6324358","Earth|South America|Brazil|São Paulo|São Paulo","1","1"
"P040033","P040033_6321835","3","6321835","São Sebastião do Paraíso","-20.91628","-47.01447","ADM2","second-order administrative division","6295630|6255150|BR|15|6321835","Earth|South America|Brazil|Minas Gerais|São Sebastião do Paraíso","1","1"
"P040033","P040033_6321865","3","6321865","Sete Lagoas","-19.43629","-44.27952","ADM2","second-order administrative division","6295630|6255150|BR|15|6321865","Earth|South America|Brazil|Minas Gerais|Sete Lagoas","1","1"
"P040033","P040033_6321918","3","6321918","Vespasiano","-19.72823","-43.95146","ADM2","second-order administrative division","6295630|6255150|BR|15|6321918","Earth|South America|Brazil|Minas Gerais|Vespasiano","1","1"
"P046563","P046563_1529658","3","1529658","Aksu Diqu","40.55689","81.84629","ADM2","second-order administrative division","6295630|6255147|CN|13|1529658","Earth|Asia|China|Xinjiang Uygur Zizhiqu|Aksu Diqu","1","1"
"P046563","P046563_1529604","3","1529604","Bayingolin Mongol Zizhizhou","41.73333","86.15","ADM2","second-order administrative division","6295630|6255147|CN|13|1529604","Earth|Asia|China|Xinjiang Uygur Zizhiqu|Bayingolin Mongol Zizhizhou","1","1"
"P046563","P046563_1281018","3","1281018","Hotan Diqu","36.07673","79.54436","ADM2","second-order administrative division","6295630|6255147|CN|13|1281018","Earth|Asia|China|Xinjiang Uygur Zizhiqu|Hotan Diqu","1","1"
"P046563","P046563_1280848","3","1280848","Kaxgar Diqu","39.47543","75.98968","ADM2","second-order administrative division","6295630|6255147|CN|13|1280848","Earth|Asia|China|Xinjiang Uygur Zizhiqu|Kaxgar Diqu","1","1"
"P046563","P046563_1280828","3","1280828","Kizilsu Kirgiz Zizhizhou","39.66805","76.17156","ADM2","second-order administrative division","6295630|6255147|CN|13|1280828","Earth|Asia|China|Xinjiang Uygur Zizhiqu|Kizilsu Kirgiz Zizhizhou","1","1"
"P004595","P004595_1725260","3","1725260","Biliran","11.48333","124.48333","ADM2","second-order administrative division","6295630|6255147|PH|08|1725260","Earth|Asia|Philippines|Eastern Visayas|Biliran","1","1"
"P004595","P004595_1713986","3","1713986","Eastern Samar","11.53054","125.47647","ADM2","second-order administrative division","6295630|6255147|PH|08|1713986","Earth|Asia|Philippines|Eastern Visayas|Eastern Samar","1","1"
"P004595","P004595_1697549","3","1697549","Northern Samar","12.33333","124.66667","ADM2","second-order administrative division","6295630|6255147|PH|08|1697549","Earth|Asia|Philippines|Eastern Visayas|Northern Samar","1","1"
"P004595","P004595_1731819","3","1731819","Province of Agusan del Norte","9.16667","125.5","ADM2","second-order administrative division","6295630|6255147|PH|13|1731819","Earth|Asia|Philippines|Caraga|Province of Agusan del Norte","1","1"
"P004595","P004595_1731818","3","1731818","Province of Agusan del Sur","8.5","125.83333","ADM2","second-order administrative division","6295630|6255147|PH|13|1731818","Earth|Asia|Philippines|Caraga|Province of Agusan del Sur","1","1"
"P004595","P004595_1731616","3","1731616","Province of Albay","13.21667","123.55","ADM2","second-order administrative division","6295630|6255147|PH|05|1731616","Earth|Asia|Philippines|Bicol|Province of Albay","1","1"
"P004595","P004595_1724395","3","1724395","Province of Bohol","9.83333","124.16667","ADM2","second-order administrative division","6295630|6255147|PH|07|1724395","Earth|Asia|Philippines|Central Visayas|Province of Bohol","1","1"
"P004595","P004595_1719846","3","1719846","Province of Camarines Norte","14.16667","122.75","ADM2","second-order administrative division","6295630|6255147|PH|05|1719846","Earth|Asia|Philippines|Bicol|Province of Camarines Norte","1","1"
"P004595","P004595_1719845","3","1719845","Province of Camarines Sur","13.66667","123.33333","ADM2","second-order administrative division","6295630|6255147|PH|05|1719845","Earth|Asia|Philippines|Bicol|Province of Camarines Sur","1","1"
"P004595","P004595_1717952","3","1717952","Province of Catanduanes","13.83333","124.25","ADM2","second-order administrative division","6295630|6255147|PH|05|1717952","Earth|Asia|Philippines|Bicol|Province of Catanduanes","1","1"
"P004595","P004595_1717511","3","1717511","Province of Cebu","9.33333","123.66667","ADM2","second-order administrative division","6295630|6255147|PH|07|1717511","Earth|Asia|Philippines|Central Visayas|Province of Cebu","1","1"
"P004595","P004595_1706800","3","1706800","Province of Leyte","10.91667","124.66667","ADM2","second-order administrative division","6295630|6255147|PH|08|1706800","Earth|Asia|Philippines|Eastern Visayas|Province of Leyte","1","1"
"P004595","P004595_1700711","3","1700711","Province of Masbate","12.16667","123.58333","ADM2","second-order administrative division","6295630|6255147|PH|05|1700711","Earth|Asia|Philippines|Bicol|Province of Masbate","1","1"
"P004595","P004595_1697806","3","1697806","Province of Negros Oriental","9.75","123.0","ADM2","second-order administrative division","6295630|6255147|PH|07|1697806","Earth|Asia|Philippines|Central Visayas|Province of Negros Oriental","1","1"
"P004595","P004595_1690649","3","1690649","Province of Samar","11.83333","125.0","ADM2","second-order administrative division","6295630|6255147|PH|08|1690649","Earth|Asia|Philippines|Eastern Visayas|Province of Samar","1","1"
"P004595","P004595_1686065","3","1686065","Province of Siquijor","9.18333","123.56667","ADM2","second-order administrative division","6295630|6255147|PH|07|1686065","Earth|Asia|Philippines|Central Visayas|Province of Siquijor","1","1"
"P004595","P004595_1685754","3","1685754","Province of Sorsogon","12.83333","123.91667","ADM2","second-order administrative division","6295630|6255147|PH|05|1685754","Earth|Asia|Philippines|Bicol|Province of Sorsogon","1","1"
"P004595","P004595_1685215","3","1685215","Province of Surigao del Norte","9.66667","125.63333","ADM2","second-order administrative division","6295630|6255147|PH|13|1685215","Earth|Asia|Philippines|Caraga|Province of Surigao del Norte","1","1"
"P004595","P004595_1685214","3","1685214","Province of Surigao del Sur","8.66667","126.0","ADM2","second-order administrative division","6295630|6255147|PH|13|1685214","Earth|Asia|Philippines|Caraga|Province of Surigao del Sur","1","1"
"P004595","P004595_1685725","3","1685725","Southern Leyte","10.33333","125.08333","ADM2","second-order administrative division","6295630|6255147|PH|08|1685725","Earth|Asia|Philippines|Eastern Visayas|Southern Leyte","1","1"
