project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P074966,P074966_1337192,3,1337192,Brahmanbaria,23.98333,91.16667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337192,Earth,Asia,Bangladesh,Chittagong,Brahmanbaria,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337194,3,1337194,Chandpur,23.25,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337194,Earth,Asia,Bangladesh,Chittagong,Chandpur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337164,3,1337164,Chapai Nababganj,24.68333,88.25,ADM2,second-order administrative division,6295630|6255147|BD|83|1337164,Earth,Asia,Bangladesh,Rājshāhi Division,Chapai Nababganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337199,3,1337199,Chittagong,22.4875,91.96333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337199,Earth,Asia,Bangladesh,Chittagong,Chittagong,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337205,3,1337205,Chuadanga,23.63333,88.85,ADM2,second-order administrative division,6295630|6255147|BD|82|1337205,Earth,Asia,Bangladesh,Khulna Division,Chuadanga,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337193,3,1337193,Comilla,23.4417,91.00987,ADM2,second-order administrative division,6295630|6255147|BD|84|1337193,Earth,Asia,Bangladesh,Chittagong,Comilla,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337202,3,1337202,Cox's Bazar,21.58389,92.01528,ADM2,second-order administrative division,6295630|6255147|BD|84|1337202,Earth,Asia,Bangladesh,Chittagong,Cox's Bazar,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337155,3,1337155,Dinajpur,25.61667,88.75,ADM2,second-order administrative division,6295630|6255147|BD|87|1337155,Earth,Asia,Bangladesh,Rangpur Division,Dinajpur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337181,3,1337181,Faridpur,23.41667,90.16667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337181,Earth,Asia,Bangladesh,Dhaka Division,Faridpur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337197,3,1337197,Feni,22.96667,91.31667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337197,Earth,Asia,Bangladesh,Chittagong,Feni,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337160,3,1337160,Gaibandha,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|87|1337160,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337184,3,1337184,Gopalganj,23.16667,89.91667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337184,Earth,Asia,Bangladesh,Dhaka Division,Gopalganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337191,3,1337191,Habiganj,24.43333,91.41667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337191,Earth,Asia,Bangladesh,Sylhet Division,Habiganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337162,3,1337162,Joypurhat,25.08333,89.1,ADM2,second-order administrative division,6295630|6255147|BD|83|1337162,Earth,Asia,Bangladesh,Rājshāhi Division,Joypurhat,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337172,3,1337172,Jamalpur,25,89.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337172,Earth,Asia,Bangladesh,Dhaka Division,Jamalpur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337207,3,1337207,Jessore,23.08333,89.16667,ADM2,second-order administrative division,6295630|6255147|BD|82|1337207,Earth,Asia,Bangladesh,Khulna Division,Jessore,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337214,3,1337214,Jhalokati,22.6,90.2,ADM2,second-order administrative division,6295630|6255147|BD|85|1337214,Earth,Asia,Bangladesh,Barisal Division,Jhalokati,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337204,3,1337204,Jhenaidah,23.5,89.16667,ADM2,second-order administrative division,6295630|6255147|BD|82|1337204,Earth,Asia,Bangladesh,Khulna Division,Jhenaidah,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337198,3,1337198,Khagrachhari,23.16667,91.9,ADM2,second-order administrative division,6295630|6255147|BD|84|1337198,Earth,Asia,Bangladesh,Chittagong,Khagrachhari,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337211,3,1337211,Khulna,22.5,89.33333,ADM2,second-order administrative division,6295630|6255147|BD|82|1337211,Earth,Asia,Bangladesh,Khulna Division,Khulna,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337158,3,1337158,Kurigram,25.75,89.66667,ADM2,second-order administrative division,6295630|6255147|BD|87|1337158,Earth,Asia,Bangladesh,Rangpur Division,Kurigram,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1185185,3,1185185,Kushtia,23.83333,88.91667,ADM2,second-order administrative division,6295630|6255147|BD|82|1185185,Earth,Asia,Bangladesh,Khulna Division,Kushtia,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337195,3,1337195,Lakshmipur,22.91667,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337195,Earth,Asia,Bangladesh,Chittagong,Lakshmipur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337157,3,1337157,Lalmonirhat,26,89.25,ADM2,second-order administrative division,6295630|6255147|BD|87|1337157,Earth,Asia,Bangladesh,Rangpur Division,Lalmonirhat,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337187,3,1337187,Madaripur,23.25,90.2,ADM2,second-order administrative division,6295630|6255147|BD|81|1337187,Earth,Asia,Bangladesh,Dhaka Division,Madaripur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337206,3,1337206,Magura,23.43333,89.43333,ADM2,second-order administrative division,6295630|6255147|BD|82|1337206,Earth,Asia,Bangladesh,Khulna Division,Magura,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337391,3,1337391,Manikganj,23.86667,89.95,ADM2,second-order administrative division,6295630|6255147|BD|81|1337391,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337203,3,1337203,Meherpur,23.75,88.7,ADM2,second-order administrative division,6295630|6255147|BD|82|1337203,Earth,Asia,Bangladesh,Khulna Division,Meherpur,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337190,3,1337190,Maulvibazar District,24.5,91.83333,ADM2,second-order administrative division,6295630|6255147|BD|86|1337190,Earth,Asia,Bangladesh,Sylhet Division,Maulvibazar District,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337183,3,1337183,Munshiganj,23.55,90.36667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337183,Earth,Asia,Bangladesh,Dhaka Division,Munshiganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337173,3,1337173,Mymensingh,24.75,90.4,ADM2,second-order administrative division,6295630|6255147|BD|81|1337173,Earth,Asia,Bangladesh,Dhaka Division,Mymensingh,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337161,3,1337161,Naogaon,24.8118,88.94657,ADM2,second-order administrative division,6295630|6255147|BD|83|1337161,Earth,Asia,Bangladesh,Rājshāhi Division,Naogaon,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337208,3,1337208,Narail,23.13333,89.6,ADM2,second-order administrative division,6295630|6255147|BD|82|1337208,Earth,Asia,Bangladesh,Khulna Division,Narail,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337182,3,1337182,Narayanganj,23.75,90.58333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337182,Earth,Asia,Bangladesh,Dhaka Division,Narayanganj,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337177,3,1337177,Narsingdi,24,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337177,Earth,Asia,Bangladesh,Dhaka Division,Narsingdi,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337171,3,1337171,Netrakona,24.86667,90.86667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337171,Earth,Asia,Bangladesh,Dhaka Division,Netrakona,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
P074966,P074966_1337156,3,1337156,Nilphamari,25.96667,88.95,ADM2,second-order administrative division,6295630|6255147|BD|87|1337156,Earth,Asia,Bangladesh,Rangpur Division,Nilphamari,1,1,Bangladesh - Primary Education Development Project II,"Government and civil society, general|Basic education",Bangladesh - Primary Education Development Project II,Completion
